,row_id,area__rucc,area__urban_influence,econ__economic_typology,econ__pct_civilian_labor,econ__pct_unemployment,econ__pct_uninsured_adults,econ__pct_uninsured_children,demo__pct_female,demo__pct_below_18_years_of_age,demo__pct_aged_65_years_and_older,demo__pct_hispanic,demo__pct_non_hispanic_african_american,demo__pct_non_hispanic_white,demo__pct_american_indian_or_alaskan_native,demo__pct_asian,demo__pct_adults_less_than_a_high_school_diploma,demo__pct_adults_with_high_school_diploma,demo__pct_adults_with_some_college,demo__pct_adults_bachelors_or_higher,demo__birth_rate_per_1k,demo__death_rate_per_1k,health__pct_adult_obesity,health__pct_adult_smoking,health__pct_diabetes,health__pct_low_birthweight,health__pct_excessive_drinking,health__pct_physical_inacticity,health__air_pollution_particulate_matter,health__homicides_per_100k,health__motor_vehicle_crash_deaths_per_100k,health__pop_per_dentist,health__pop_per_primary_care_physician,yr,poverty_rate,prediction_label
2690,5288,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Recreation,0.467,0.088,0.175,0.091,0.496,0.168,0.273,0.015,0,0.864,0.111,0.005,0.0694165,0.31488934,0.35311872,0.26257545,9,13,0.285,0.188,0.099,0.061,0.25,0.239,11,,16.34,930,1529,b,14.5,13.57900016
2691,5289,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Federal/State government-dependent,0.441,0.053,0.208,0.087,0.467,0.222,0.157,0.019,0.047,0.894,0.011,0,0.152,0.434,0.301,0.113,10,10,0.334,0.306,0.114,0.097,0.198,0.292,13,,18.1,5160,5209,a,14.8,14.80000019
2692,5290,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.484,0.027,0.194,0.096,0.489,0.194,0.255,0.043,0,0.942,0,0.01,0.06847935,0.32124874,0.387714,0.2225579,10,8,0.32,,0.105,,,0.274,13,,,1360,1350,b,11.4,11.39999962
2693,5291,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Manufacturing-dependent,0.395,0.084,0.29,0.101,0.507,0.248,0.157,0.046,0.162,0.785,0.012,0,0.25,0.3181818,0.30632412,0.12549408,13,12,0.352,0.25,0.123,0.133,,0.382,13,6.86,34.35,4459,3160,b,20.2,20.20000076
2694,5292,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.538,0.035,0.075,0.042,0.5,0.256,0.104,0.036,0.04,0.85,0.01,0.061,0.039354187,0.21997982,0.32795155,0.41271442,12,6,0.245,0.15,0.063,0.052,0.21,0.174,12,1.25,5.63,1480,889,b,6.2,6.199999809
2695,5293,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Mining-dependent,0.554,0.031,0.325,0.215,0.492,0.272,0.139,0.501,0.013,0.472,0.024,0.002,0.2398374,0.39227644,0.26930895,0.09857724,16,10,0.297,,0.094,0.09,,0.282,11,,,,3340,b,15.1,15.10000038
2696,5295,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.528,0.037,0.184,0.093,0.504,0.228,0.149,0.023,0.003,0.922,0.012,0.008,0.05115346,0.2347041,0.32998997,0.38415244,12,9,0.239,0.169,0.058,0.085,0.18,0.201,11,1.59,16.43,1260,1159,b,11.1,11.10000038
2697,5296,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Mining-dependent,0.491,0.054,0.22,0.177,0.465,0.219,0.144,0.136,0.007,0.812,0.023,0.012,0.0970971,0.35635635,0.33033034,0.21621622,11,6,0.262,,0.08,,,0.236,13,,,1030,,a,9.2,9.199999809
2698,5298,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.525,0.051,0.143,0.056,0.504,0.28,0.1,0.036,0.028,0.89,0,0.018,0.07638191,0.280402,0.3356784,0.30753767,13,6,0.302,0.175,0.107,0.088,0.172,0.253,13,2.31,9.88,1670,1709,b,8.3,8.300000191
2699,5299,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Mining-dependent,0.46,0.049,0.257,0.103,0.486,0.197,0.248,0.021,0.003,0.89,0.034,0.005,0.13047808,0.3625498,0.3256972,0.1812749,10,17,0.309,0.271,0.115,,,0.3,9,,,3649,,b,15.6,15.60000038
2700,5301,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Recreation,0.426,0.077,0.283,0.138,0.517,0.186,0.281,0.108,0.084,0.763,0.005,0.011,0.1148374,0.30691057,0.30589432,0.27235773,9,13,0.218,0.191,0.12,0.067,0.201,0.237,11,3.44,16.34,1689,1470,b,14.7,14.69999981
2701,5305,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a large metro area,Manufacturing-dependent,0.46,0.054,0.233,0.062,0.503,0.237,0.149,0.049,0.068,0.864,0.004,0.012,0.18496539,0.41839764,0.26013848,0.13649851,13,10,0.297,0.245,0.124,0.094,,0.352,14,,23.2,3109,4410,a,13.1,13.10000038
2702,5306,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.421,0.07,0.265,0.067,0.516,0.219,0.192,0.011,0,0.968,0.008,0,0.18326694,0.42629483,0.26792827,0.12250996,12,15,0.374,0.165,0.122,0.074,,0.325,12,,38.48,4410,2859,b,23.1,20.60099994
2703,5309,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.637,0.023,0.274,0.163,0.493,0.285,0.118,0.31,0.006,0.66,0.024,0.007,0.20159681,0.35528943,0.31237525,0.13073853,17,9,0.341,,0.091,0.08,,0.259,13,,,2630,,b,12.4,12.39999962
2704,5311,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.401,0.052,0.312,0.15,0.384,0.189,0.132,0.173,0.21,0.606,0.01,0.006,0.20486815,0.36713997,0.3174442,0.11054767,10,11,0.355,0.229,0.125,0.077,0.26,0.284,9,7,26.81,3859,2420,a,21.2,21.20000076
2705,5313,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Recreation,0.491,0.074,0.141,0.054,0.507,0.197,0.214,0.026,0,0.956,0.011,0.009,0.112549804,0.42031872,0.32270917,0.14442231,10,12,0.297,0.221,0.1,0.072,0.235,0.256,11,,21.49,1989,1159,b,15,13.74900002
2706,5314,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.474,0.054,0.112,0.037,0.505,0.222,0.177,0.019,0.005,0.96,0,0.004,0.08882236,0.36626747,0.3013972,0.24351297,11,9,0.321,0.137,0.109,0.065,0.19,0.261,12,,12.55,6279,3600,a,11.4,11.39999962
2707,5317,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a large metro area,Manufacturing-dependent,0.558,0.045,0.09,0.052,0.498,0.247,0.178,0.046,0.003,0.918,0.007,0.002,0.079237714,0.38014042,0.3640923,0.17652959,12,9,0.322,0.133,0.09,0.047,0.172,0.202,13,,9.36,1380,1200,a,9.3,9.300000191
2708,5320,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Manufacturing-dependent,0.513,0.057,0.223,0.084,0.526,0.253,0.137,0.033,0.346,0.588,0.003,0.016,0.16829745,0.35714287,0.2818004,0.19275929,14,10,0.3,0.149,0.136,0.101,0.1,0.289,13,4.5,18.52,1859,2010,a,18.7,18.70000076
2709,5321,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.523,0.045,0.162,0.045,0.511,0.222,0.155,0.169,0.056,0.6,0.005,0.154,0.078373015,0.24603175,0.20734127,0.46825397,10,7,0.213,0.141,0.071,0.074,0.174,0.222,11,1.3,3.48,809,790,a,7.2,7.199999809
2710,5324,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Federal/State government-dependent,0.461,0.064,0.234,0.107,0.496,0.239,0.116,0.458,0.012,0.496,0.052,0.019,0.15668663,0.25948104,0.33333334,0.250499,15,8,0.203,0.169,0.057,0.11,0.135,0.203,12,,19.59,960,780,b,22.6,22.60000038
2711,5328,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.485,0.083,0.256,0.073,0.509,0.246,0.127,0.381,0.108,0.44,0.015,0.059,0.18135765,0.34549138,0.21073961,0.26241136,14,7,0.253,0.172,0.095,0.089,0.147,0.26,11,3.5,5.74,1479,1720,b,18.4,18.39999962
2712,5329,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.409,0.075,0.213,0.05,0.524,0.23,0.15,0.036,0.208,0.731,0.006,0.006,0.1859545,0.32542038,0.3115727,0.17705242,11,12,0.335,0.252,0.138,0.084,0.119,0.336,13,11.31,21.73,2180,1490,b,20.7,20.70000076
2713,5330,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.443,0.055,0.204,0.061,0.499,0.266,0.111,0.047,0.212,0.673,0.017,0.03,0.19361277,0.39620757,0.26646706,0.14371258,13,7,0.33,0.23,0.113,0.073,0.172,0.312,12,5.38,15.08,4029,7870,b,15.4,15.39999962
2714,5332,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.491,0.036,0.156,0.058,0.48,0.242,0.131,0.036,0.018,0.88,0.029,0.005,0.07638889,0.31349206,0.37797618,0.23214285,11,7,0.277,0.172,0.08,0.074,0.171,0.263,11,,18.17,1359,2170,a,9.4,9.399999619
2715,5333,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.494,0.044,0.173,0.069,0.504,0.26,0.168,0.115,0.019,0.845,0.011,0,0.103174604,0.28769842,0.34126985,0.26785713,12,12,0.327,0.104,0.085,0.061,0.107,0.259,10,,17.5,2260,1160,b,12.9,12.89999962
2716,5334,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Nonspecialized,0.561,0.027,0.155,0.06,0.505,0.234,0.186,0.053,0.01,0.928,0,0.005,0.064935066,0.36163837,0.3936064,0.17982018,12,10,0.309,0.172,0.09,0.06,0.17,0.233,13,,17.1,1220,1560,a,11.7,11.69999981
2717,5335,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.36,0.06,0.313,0.098,0.519,0.279,0.147,0.015,0.202,0.595,0.17,0,0.22664016,0.32902583,0.31908548,0.1252485,15,11,0.353,0.271,0.148,0.109,0.081,0.334,12,4.7,40,1840,1980,a,24.9,24.89999962
2718,5336,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Recreation,0.53,0.048,0.097,0.031,0.505,0.195,0.183,0.019,0,0.953,0,0.002,0.09313726,0.34117648,0.28235295,0.28333333,10,11,0.278,0.18,0.087,0.078,0.171,0.23,11,2.29,11.66,1430,1250,b,13.4,13.39999962
2719,5338,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.474,0.075,0.284,0.095,0.515,0.281,0.108,0.273,0.246,0.439,0.015,0.022,0.21196754,0.3377282,0.29513183,0.15517241,17,9,0.394,0.252,0.131,0.081,0.154,0.335,9,18.69,14.91,2810,1629,b,24.4,24.39999962
2720,5341,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Farm-dependent,0.413,0.037,0.362,0.191,0.505,0.232,0.227,0.269,0.005,0.717,0.013,0.011,0.21586345,0.37148595,0.25,0.1626506,12,12,0.291,0.218,0.106,0.07,,0.291,10,,29.91,4539,1960,a,15.4,18.75100004
2721,5343,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.438,0.076,0.16,0.053,0.517,0.196,0.183,0.02,0.044,0.925,0.003,0.008,0.13052209,0.5,0.22590362,0.1435743,10,13,0.362,0.247,0.132,0.093,0.176,0.333,14,3.3,20.22,1730,2600,a,20.3,20.29999924
2722,5344,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Farm-dependent,0.42,0.044,0.409,0.188,0.487,0.306,0.151,0.606,0.011,0.375,0.027,0.004,0.31863728,0.32565132,0.28857714,0.06713427,16,9,0.297,,0.105,0.088,,0.269,9,,26.48,3610,1200,b,20,20.46799996
2723,5346,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Farm-dependent,0.579,0.018,0.154,0.073,0.495,0.244,0.212,0.012,0,0.971,0.005,0,0.10453649,0.3392505,0.31459567,0.24161735,11,7,0.35,0.128,0.087,,0.203,0.295,10,,,,,b,10.2,10.19999981
2724,5347,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Mining-dependent,0.423,0.048,0.333,0.163,0.439,0.239,0.115,0.675,0.048,0.263,0.006,0.01,0.30473372,0.3530572,0.24457593,0.09763314,13,6,0.3,,0.095,0.1,,0.274,11,,20.31,3920,2229,a,18.6,18.60000038
2725,5348,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.443,0.062,0.253,0.178,0.502,0.238,0.179,0.134,0.013,0.743,0.048,0.032,0.100487806,0.3492683,0.3902439,0.16,14,10,0.322,0.247,0.096,0.061,0.178,0.246,13,,24.89,1600,2029,a,13.1,13.10000038
2726,5353,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.457,0.069,0.146,0.04,0.492,0.186,0.208,0.011,0.005,0.961,0,0.001,0.15054835,0.4356929,0.25024927,0.16350947,10,9,0.28,0.254,0.108,0.099,0.207,0.221,11,,,3119,3140,b,20.1,16.18099998
2727,5354,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.408,0.09,0.225,0.074,0.526,0.231,0.183,0.009,0.31,0.661,0.001,0.005,0.22032194,0.3863179,0.27665997,0.1167002,11,14,0.359,0.249,0.143,0.121,0.103,0.351,13,5.39,21.05,7180,1790,b,19.7,22.58000004
2728,5355,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Mining-dependent,0.446,0.044,0.266,0.159,0.514,0.209,0.247,0.105,0.005,0.862,0.013,0.011,0.1140873,0.28670636,0.35019842,0.24900794,12,14,0.265,0.223,0.101,0.069,0.197,0.244,10,2,22.12,2399,1919,a,9.4,9.399999619
2729,5356,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Farm-dependent,0.533,0.061,0.167,0.043,0.507,0.226,0.206,0.009,0.013,0.967,0.003,0.017,0.123629116,0.3569292,0.3878365,0.13160518,9,12,0.298,,0.111,0.079,,0.266,14,,,8359,8370,a,13.6,12.56400003
2730,5358,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Recreation,0.476,0.067,0.165,0.052,0.511,0.2,0.189,0.021,0.006,0.966,0,0.006,0.0881459,0.4579534,0.2776089,0.1762918,9,11,0.305,0.226,0.103,0.075,0.174,0.245,10,2.72,19.82,3239,1689,b,16.5,16.5
2731,5373,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.471,0.06,0.136,0.043,0.476,0.211,0.169,0.02,0.037,0.921,0.01,0.007,0.123876125,0.33966035,0.32467532,0.2117882,9,9,0.246,0.288,0.098,0.067,0.214,0.236,12,,11.4,2610,3620,b,12.5,12.5
2732,5379,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Federal/State government-dependent,0.393,0.08,0.256,0.077,0.512,0.196,0.186,0.762,0.009,0.196,0.033,0.019,0.18946302,0.27963525,0.3343465,0.19655521,10,10,0.225,0.243,0.086,0.104,0.149,0.192,10,11.2,28.81,2590,1249,a,28.8,28.79999924
2733,5381,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.467,0.053,0.121,0.039,0.493,0.201,0.169,0.024,0.039,0.91,0.003,0.007,0.12335692,0.3437816,0.31850353,0.21435794,10,9,0.29,0.279,0.099,0.068,0.221,0.213,12,,11.47,2400,3449,a,12.7,12.69999981
2734,5382,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.463,0.053,0.197,0.058,0.502,0.221,0.178,0.021,0.003,0.954,0,0,0.13393757,0.40281975,0.3141994,0.1490433,12,10,0.333,0.238,0.114,0.071,0.206,0.22,13,,18.6,3539,3080,a,15,13.91199993
2735,5383,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.366,0.078,0.261,0.081,0.499,0.228,0.183,0.027,0.363,0.598,0,0,0.23053892,0.37924153,0.2734531,0.11676647,11,9,0.392,0.252,0.168,0.14,,0.317,12,,36.23,8570,,a,25.1,24.58999987
2736,5384,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Federal/State government-dependent,0.327,0.062,0.194,0.073,0.482,0.313,0.075,0.15,0.17,0.586,0.007,0.029,0.06116208,0.3058104,0.41896024,0.21406728,28,5,0.323,0.255,0.081,0.069,0.145,0.263,10,6.5,12.77,890,2229,a,11.6,13.56000002
2737,5385,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Recreation,0.442,0.055,0.271,0.104,0.519,0.159,0.332,0.089,0.039,0.843,0.004,0.016,0.07629705,0.30620548,0.29298067,0.32451677,7,14,0.203,0.183,0.097,0.071,0.163,0.191,11,5.4,11.19,1439,1260,a,9.9,9.899999619
2738,5386,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Recreation,0.465,0.041,0.212,0.172,0.513,0.17,0.231,0.051,0.007,0.924,0.006,0.004,0.021084337,0.19879518,0.2630522,0.51706827,4,5,0.186,,0.07,0.094,,0.149,11,,,749,900,a,9,9
2739,5393,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.503,0.033,0.238,0.132,0.502,0.256,0.141,0.08,0.013,0.802,0.054,0.005,0.12310797,0.34409687,0.3037336,0.22906156,11,9,0.312,0.159,0.111,0.078,0.113,0.28,10,,16.36,4049,2220,a,10,11.44099995
2740,5394,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Nonspecialized,0.573,0.055,0.107,0.051,0.486,0.247,0.171,0.026,0.006,0.949,0,0.002,0.08835341,0.37851405,0.33935744,0.1937751,12,10,0.283,0.209,0.108,0.056,0.225,0.237,13,,12.26,3849,1919,a,7.8,7.800000191
2741,5397,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Mining-dependent,0.492,0.032,0.335,0.253,0.492,0.291,0.144,0.303,0.005,0.666,0.016,0.003,0.17408507,0.37289813,0.2650841,0.18793274,13,9,0.293,,0.097,0.077,,0.282,10,,49.57,,,b,10.5,10.5
2742,5400,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.437,0.24,0.296,0.108,0.49,0.295,0.111,0.82,0.021,0.131,0.034,0.018,0.34068137,0.21242484,0.3026052,0.14428857,18,6,0.233,0.124,0.079,0.049,0.16,0.234,9,3.22,16.29,3219,4210,b,23.9,23.79900051
2743,5401,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Nonspecialized,0.475,0.05,0.164,0.043,0.505,0.224,0.161,0.022,0.005,0.94,0,0.005,0.08290686,0.37871033,0.38689867,0.15148413,11,10,0.359,0.214,0.088,0.08,0.195,0.209,12,,13.47,2290,2229,a,12.7,12.69999981
2744,5402,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Mining-dependent,0.53,0.043,0.171,0.079,0.504,0.212,0.228,0.04,0.001,0.92,0.01,0.001,0.10039762,0.4025845,0.32902583,0.16799206,10,12,0.337,0.22,0.115,0.059,0.123,0.277,9,,27.53,3210,2150,a,15.9,15.89999962
