row_id,area__rucc,area__urban_influence,econ__economic_typology,econ__pct_civilian_labor,econ__pct_unemployment,econ__pct_uninsured_adults,econ__pct_uninsured_children,demo__pct_female,demo__pct_below_18_years_of_age,demo__pct_aged_65_years_and_older,demo__pct_hispanic,demo__pct_non_hispanic_african_american,demo__pct_non_hispanic_white,demo__pct_american_indian_or_alaskan_native,demo__pct_asian,demo__pct_adults_less_than_a_high_school_diploma,demo__pct_adults_with_high_school_diploma,demo__pct_adults_with_some_college,demo__pct_adults_bachelors_or_higher,demo__birth_rate_per_1k,demo__death_rate_per_1k,health__pct_adult_obesity,health__pct_adult_smoking,health__pct_diabetes,health__pct_low_birthweight,health__pct_excessive_drinking,health__pct_physical_inacticity,health__air_pollution_particulate_matter,health__homicides_per_100k,health__motor_vehicle_crash_deaths_per_100k,health__pop_per_dentist,health__pop_per_primary_care_physician,yr,poverty_rate
4977,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Farm-dependent,0.468,0.041,0.251,0.122,0.499,0.236,0.181,0.055,0.003,0.774,0.105,0,0.152173913,0.413043478,0.280632411,0.154150198,12,13,0.344,0.313,0.115,0.079,,0.386,10,,35.47,,6169,b,17.6
4978,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Federal/State government-dependent,0.411,0.044,0.299,0.128,0.502,0.251,0.16,0.266,0.092,0.627,0.01,0.008,0.215784216,0.300699301,0.325674326,0.157842158,11,13,0.294,,0.105,0.076,,0.285,10,,19.85,4620,1669,b,15.7
4979,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Mining-dependent,0.31,0.089,0.21,0.065,0.491,0.196,0.152,0,0.013,0.971,0,0.003,0.293,0.351,0.228,0.128,12,11,0.407,0.297,0.133,0.105,0.095,0.392,13,,37.13,2660,2679,a,33.9
4981,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Mining-dependent,0.462,0.045,0.332,0.154,0.521,0.221,0.206,0.147,0.011,0.815,0.018,0.004,0.182634731,0.356287425,0.324351297,0.136726547,12,14,0.33,0.135,0.128,0.079,,0.312,10,,25.2,3860,3720,b,19.7
4982,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.45,0.075,0.149,0.032,0.52,0.223,0.163,0.076,0.183,0.706,0.006,0.016,0.119,0.34,0.339,0.202,12,10,0.395,0.184,0.121,0.1,0.203,0.276,12,10.65,11.98,1690,1190,b,17.1
4984,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Farm-dependent,0.404,0.078,0.273,0.072,0.447,0.209,0.132,0.064,0.562,0.374,0,0,0.36080402,0.322613065,0.232160804,0.084422111,12,10,0.403,0.19,0.147,0.164,0.094,0.34,12,13.4,38.39,5019,15109,a,32.5
4985,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.435,0.074,0.207,0.045,0.522,0.197,0.203,0.01,0.014,0.968,0.009,0,0.096903097,0.440559441,0.286713287,0.175824176,8,13,0.34,0.258,0.172,0.074,0.145,0.352,14,,10.14,4939,3970,b,13.7
4986,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Farm-dependent,0.348,0.034,0.319,0.187,0.319,0.13,0.147,0.538,0.016,0.438,0.004,0.014,0.365805169,0.293240557,0.220675944,0.12027833,6,8,0.327,,0.095,,,0.278,10,,,5590,,b,26.7
4987,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.464,0.029,0.186,0.123,0.51,0.191,0.335,0.017,0.004,0.96,0.01,0,0.205179283,0.31374502,0.289840638,0.19123506,9,19,0.3,0.189,0.098,,0.202,0.378,10,,,2839,1380,b,12.6
4988,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Nonspecialized,0.63,0.045,0.14,0.045,0.492,0.212,0.186,0.019,0.001,0.976,0,0,0.084,0.349,0.352,0.215,10,11,0.319,0.206,0.099,0.076,0.26,0.29,13,,22.01,3710,3630,b,10.2
4990,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Federal/State government-dependent,0.45,0.065,0.222,0.078,0.465,0.221,0.161,0.014,0.238,0.72,0.007,0.006,0.268774704,0.401185771,0.210474308,0.119565217,10,9,0.327,0.235,0.123,0.122,,0.373,13,,21.15,7140,4770,a,27.1
4992,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.346,0.086,0.175,0.032,0.495,0.226,0.182,0.023,0.349,0.587,0,0,0.225252525,0.358585859,0.344444444,0.071717172,16,11,0.324,,0.121,0.116,,0.283,13,,22.39,3809,3870,a,28
4994,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Federal/State government-dependent,0.47,0.071,0.188,0.043,0.513,0.242,0.137,0.028,0.531,0.399,0.002,0.014,0.160199005,0.288557214,0.341293532,0.209950249,16,11,0.415,0.224,0.137,0.115,0.147,0.275,12,15.61,9.13,1009,1840,b,18.2
4995,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.483,0.056,0.195,0.061,0.505,0.21,0.195,0,0.019,0.954,0,0.011,0.156626506,0.409638554,0.276104418,0.157630522,10,14,0.321,0.234,0.128,0.086,,0.242,13,,15.86,2839,1549,b,13.6
4997,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.481,0.063,0.129,0.045,0.497,0.235,0.156,0.03,0.02,0.909,0.01,0.004,0.105472637,0.369154229,0.31641791,0.208955224,11,9,0.3,0.219,0.091,0.075,0.161,0.236,12,,11.3,2309,2990,a,12.5
5002,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Farm-dependent,0.524,0.051,0.128,0.08,0.496,0.217,0.226,0.049,0.01,0.921,0.014,0,0.101694915,0.395812562,0.326021934,0.176470588,11,12,0.296,0.167,0.087,0.066,,0.257,13,,14.29,2909,7249,b,13.7
5005,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.339,0.051,0.204,0.07,0.46,0.259,0.082,0.127,0.142,0.673,0.007,0.025,0.090909091,0.286561265,0.42687747,0.195652174,23,6,0.266,0.249,0.086,0.064,0.171,0.239,12,3.8,14.57,1119,3050,a,15.2
5006,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.348,0.085,0.267,0.072,0.45,0.238,0.123,0.051,0.567,0.362,0.007,0,0.238670695,0.366565962,0.263846929,0.130916415,14,11,0.416,0.242,0.14,0.135,0.121,0.355,12,9.7,21.71,4639,7039,a,33.8
5007,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.4,0.067,0.433,0.223,0.504,0.245,0.227,0.343,0.072,0.579,0.003,0.011,0.266326531,0.271428571,0.32755102,0.134693878,12,14,0.286,,0.123,0.095,,0.28,10,,,,1679,b,24.8
5008,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.538,0.05,0.145,0.061,0.501,0.217,0.179,0.009,0.026,0.954,0.003,0.008,0.090373281,0.347740668,0.299607073,0.262278978,8,10,0.27,0.15,0.103,0.07,,0.24,13,,12.73,6690,1820,b,8.6
5009,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.53,0.028,0.216,0.089,0.479,0.204,0.185,0.108,0.016,0.876,0.001,0.004,0.091091091,0.298298298,0.383383383,0.227227227,11,10,0.286,0.156,0.095,0.076,0.169,0.285,13,,15.33,3399,1230,a,15.4
5011,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.415,0.038,0.273,0.124,0.524,0.214,0.204,0.001,0,0.984,0.003,0.011,0.208540219,0.230387289,0.345580934,0.215491559,10,7,0.266,,0.081,0.117,0.209,0.277,12,,,2360,2389,a,17.1
5013,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.489,0.043,0.321,0.214,0.489,0.332,0.121,0.041,0.009,0.947,0.011,0.011,0.367991845,0.331294597,0.203873598,0.096839959,18,6,0.334,0.187,0.109,0.039,0.125,0.274,13,,17.7,3789,3409,a,7.9
5016,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.536,0.052,0.141,0.029,0.519,0.236,0.152,0.016,0.123,0.822,0,0.02,0.076620825,0.285854617,0.307465619,0.330058939,11,10,0.304,0.185,0.104,0.092,0.201,0.264,12,6.2,10.13,1469,880,a,15.7
5021,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.523,0.073,0.219,0.073,0.516,0.254,0.122,0.082,0.229,0.625,0.015,0.016,0.102615694,0.292756539,0.317907445,0.286720322,14,9,0.318,0.213,0.101,0.095,0.151,0.249,9,16.71,12.92,1370,1329,b,17.3
5022,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.35,0.072,0.278,0.059,0.511,0.22,0.192,0.022,0.009,0.945,0.004,0.005,0.178787879,0.392929293,0.28989899,0.138383838,11,13,0.35,0.197,0.119,0.075,,0.35,12,,25.94,2520,1789,a,17.4
5025,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.532,0.051,0.206,0.068,0.5,0.214,0.161,0.04,0.004,0.932,0,0.004,0.054108216,0.274549098,0.383767535,0.28757515,12,10,0.262,0.186,0.079,0.077,0.182,0.207,10,,16.34,1169,1269,b,10.1
5026,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Farm-dependent,0.499,0.05,0.152,0.068,0.506,0.249,0.188,0.023,0,0.936,0.01,0.002,0.088442211,0.404020101,0.308542714,0.198994975,10,12,0.386,0.256,0.126,0.072,0.142,0.279,8,,33.91,8070,16139,a,11.8
5027,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.565,0.021,0.184,0.085,0.504,0.238,0.244,0.02,0.009,0.955,0.02,0.006,0.144685039,0.408464567,0.257874016,0.188976378,14,12,0.271,0.13,0.099,,0.154,0.303,12,,,3019,2969,a,9.8
5031,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.542,0.044,0.147,0.063,0.518,0.209,0.181,0.064,0.018,0.903,0.001,0.009,0.121975807,0.415322581,0.241935484,0.220766129,10,10,0.282,0.208,0.124,0.075,0.166,0.257,13,0.71,18.29,3509,1740,b,10.7
5032,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Recreation,0.403,0.045,0.28,0.157,0.519,0.154,0.335,0.088,0.007,0.881,0.003,0,0.122345804,0.28008089,0.322548028,0.275025278,9,15,0.263,0.179,0.141,0.074,,0.283,9,,17.02,2430,1189,a,15.3
5036,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.451,0.083,0.209,0.051,0.515,0.246,0.132,0.017,0.501,0.47,0.007,0.001,0.151,0.455,0.252,0.142,15,9,0.355,0.207,0.14,0.13,0.219,0.32,11,8.14,29.03,3130,1979,b,16.4
5037,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Mining-dependent,0.473,0.041,0.222,0.136,0.5,0.22,0.203,0.056,0.003,0.916,0.019,0.001,0.109547739,0.389949749,0.338693467,0.161809045,9,12,0.297,,0.126,0.068,,0.331,10,,18.45,,3509,a,12.3
5039,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.418,0.094,0.232,0.068,0.507,0.231,0.153,0.012,0.366,0.595,0.004,0.006,0.212301587,0.367063492,0.282738095,0.137896825,11,13,0.326,0.233,0.136,0.112,0.159,0.328,13,9.72,36.72,6550,3649,b,22
5042,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.407,0.07,0.221,0.056,0.515,0.222,0.168,0.02,0.007,0.948,0.013,0.002,0.190665343,0.410129096,0.255213506,0.143992056,11,13,0.32,0.274,0.137,0.084,0.065,0.333,13,2.79,25.78,1609,1409,b,26.3
5044,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.492,0.073,0.211,0.114,0.495,0.224,0.174,0.048,0.004,0.929,0.01,0.002,0.141557128,0.496461072,0.26289181,0.09908999,10,10,0.341,0.418,0.127,0.056,0.258,0.29,13,,39.85,14209,14159,b,11.3
5046,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.473,0.08,0.225,0.072,0.516,0.232,0.149,0.062,0.391,0.536,0.008,0.011,0.162271805,0.337728195,0.313387424,0.186612576,12,10,0.331,0.225,0.119,0.1,0.159,0.298,12,11.33,21.05,2130,1649,b,17.9
5047,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.502,0.054,0.199,0.089,0.509,0.213,0.221,0.009,0.023,0.966,0,0,0.145030426,0.494929006,0.211967546,0.148073022,13,13,0.321,0.125,0.108,0.049,0.19,0.333,10,,22.38,,,b,12
5050,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Mining-dependent,0.627,0.025,0.21,0.128,0.488,0.254,0.149,0.006,0,0.964,0.006,0.008,0.052313883,0.376257545,0.408450704,0.162977867,16,7,0.268,0.146,0.081,0.095,0.247,0.263,10,,,3070,1510,a,7.4
5051,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.481,0.061,0.125,0.036,0.51,0.201,0.168,0.02,0.063,0.867,0.01,0.013,0.092184369,0.351703407,0.318637275,0.23747495,10,11,0.301,0.225,0.12,0.083,0.172,0.237,13,3,8.86,1889,2360,a,15.5
5055,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.485,0.067,0.167,0.023,0.505,0.223,0.166,0.116,0.094,0.762,0.006,0.02,0.111675127,0.321827411,0.34213198,0.224365482,13,10,0.273,0.197,0.084,0.083,0.156,0.251,12,2.97,6.75,1870,1910,b,15.9
5056,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.406,0.052,0.208,0.065,0.501,0.231,0.173,0.039,0.025,0.91,0,0.002,0.170779862,0.425468904,0.289239882,0.114511352,9,11,0.302,0.267,0.13,0.06,,0.32,14,,26.3,4679,14150,a,17.6
5057,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.566,0.042,0.19,0.065,0.505,0.254,0.144,0.097,0.034,0.82,0.01,0.033,0.102020202,0.329292929,0.335353535,0.233333333,13,10,0.315,0.179,0.101,0.071,0.159,0.246,11,4.7,8.39,1789,1239,b,13.5
5058,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Federal/State government-dependent,0.345,0.094,0.277,0.083,0.503,0.156,0.313,0.278,0.014,0.672,0.021,0.007,0.172413793,0.34178499,0.317444219,0.168356998,10,22,0.229,0.246,0.102,0.083,0.114,0.266,10,,22.58,1729,2380,b,23.9
5059,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Mining-dependent,0.568,0.03,0.223,0.098,0.463,0.192,0.161,0.05,0.028,0.867,0.037,0.013,0.121852971,0.332326284,0.275931521,0.269889225,12,12,0.32,0.14,0.095,0.08,0.162,0.348,11,,20.45,2450,1090,b,14.1
5061,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.422,0.048,0.242,0.092,0.477,0.257,0.117,0.164,0.022,0.744,0.017,0.028,0.145875252,0.285714286,0.407444668,0.160965795,18,6,0.303,0.165,0.086,0.07,0.196,0.245,9,,16.76,1370,1739,a,15.8
5062,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.533,0.048,0.106,0.025,0.49,0.241,0.152,0.022,0.006,0.969,0,0.005,0.062749004,0.336653387,0.319721116,0.280876494,9,8,0.294,,0.099,0.069,0.276,0.27,12,,16.89,1529,3019,b,4.6
5063,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Micropolitan adjacent to a large metro area,Nonspecialized,0.378,0.092,0.23,0.074,0.496,0.192,0.194,0.011,0.002,0.969,0.004,0.003,0.26026026,0.481481482,0.183183183,0.075075075,7,13,0.307,0.275,0.123,0.077,,0.37,14,,16.45,5799,11369,b,23.5
5065,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.507,0.031,0.197,0.092,0.491,0.253,0.167,0.221,0.034,0.65,0.008,0.066,0.211576846,0.343313373,0.308383234,0.136726547,16,9,0.286,0.098,0.085,0.06,0.089,0.266,13,,23.21,1980,1180,b,13
5067,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Farm-dependent,0.365,0.087,0.275,0.096,0.529,0.224,0.195,0.028,0.323,0.623,0.001,0,0.164328657,0.397795591,0.284569138,0.153306613,12,13,0.335,0.18,0.159,0.105,,0.312,12,,29.67,1809,970,b,26.1
5068,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.422,0.068,0.193,0.058,0.521,0.249,0.175,0.028,0.189,0.773,0.003,0.005,0.16380182,0.385237614,0.286147624,0.164812942,13,14,0.331,0.31,0.121,0.096,0.101,0.329,14,5.7,26.12,2899,1830,a,15.3
5069,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.461,0.075,0.129,0.034,0.506,0.199,0.195,0.013,0.031,0.925,0,0,0.110119048,0.459325397,0.246031746,0.18452381,10,13,0.317,0.202,0.127,0.09,0.189,0.291,13,2.7,14.96,2000,1229,a,15.7
5072,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Farm-dependent,0.546,0.034,0.105,0.048,0.515,0.239,0.194,0.02,0.006,0.975,0.003,0.004,0.048289738,0.35110664,0.371227364,0.229376258,10,11,0.294,0.115,0.102,0.087,0.179,0.26,11,,,4100,4140,a,6.1
5074,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.423,0.069,0.262,0.061,0.521,0.199,0.153,0.04,0.222,0.702,0.004,0.003,0.135542169,0.333333333,0.296184739,0.234939759,11,10,0.331,0.111,0.111,0.084,,0.31,11,5.21,18,2569,1899,b,20.9
5075,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.384,0.079,0.196,0.031,0.513,0.231,0.176,0.024,0.059,0.89,0.006,0.005,0.221774194,0.36391129,0.309475807,0.10483871,12,14,0.336,0.281,0.144,0.103,0.089,0.359,12,6.5,38,2529,2450,a,21.4
5076,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Recreation,0.499,0.065,0.121,0.043,0.508,0.201,0.186,0.012,0.011,0.951,0,0.003,0.088031652,0.332344214,0.299703264,0.27992087,9,11,0.285,0.241,0.09,0.072,0.22,0.189,11,,9.69,1120,900,b,13.4
5078,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Recreation,0.372,0.08,0.226,0.072,0.481,0.197,0.207,0.085,0.01,0.828,0.046,0.011,0.127420999,0.301732926,0.397553517,0.173292559,10,10,0.328,0.252,0.104,0.071,0.148,0.231,11,2.6,12.67,2879,3570,a,17.5
